cid,name,atc,smiles_raw,smiles_sanitized,ts
100002173,ampicillin,J01CA01,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@@]2(COC)N)C3=CC=CC=C3,COCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(C)cc1,1762199752
100002177,amprenavir,J05AE05,COC1=NC=C(C=C1)[C@H](C2CC(C2)O)NC(=O)CN3C=CC(=O)NC3=O,COc1ccc(C(NC(=O)Cn2ccc(=O)[nH]c2=O)C2CC(O)C2)cn1,1762199752
100002179,amsacrine,L01XX01,COC1=C(C(=C(C=C1)[C@H]2CC(=O)OC3=C2C4=C(C=C3)C(=O)/C(=C\C5=CC(=C(C=C5OC)OC)OC)/O4)OC)OC,COc1cc(OC)c(OC)cc1C=C1Oc2c(ccc3c2C(c2ccc(OC)c(OC)c2OC)CC(=O)O3)C1=O,1762199753
100002182,anagrelide,L01XX35,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@]2(COC)N)C3=CC=CC=C3,COCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(C)cc1,1762199753
100002187,anastrozole,L02BG03,CC1=C(C(=NN1C)C)NC(=O)CNC2=CC=C3C(=CC2=O)[C@H](CCC4=CC(=C(C(=C43)OC)OC)OC)NC(=O)C,COc1cc2c(c(OC)c1OC)-c1ccc(NCC(=O)Nc3c(C)nn(C)c3C)c(=O)cc1C(NC(C)=O)CC2,1762199754
100002215,apomorphine,G04BE07,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@@H]([C@]2(C=O)NC(=O)OC(C)(C)C)C3=CC=CC=C3,Cc1ccc(S(=O)(=O)C2C(c3ccccc3)C2(C=O)NC(=O)OC(C)(C)C)cc1,1762199754
100002216,apraclonidine,S01EA03,COC1=NC=C(C=C1)[C@@H](C2CC(C2)O)NC(=O)CN3CCOCC3,COc1ccc(C(NC(=O)CN2CCOCC2)C2CC(O)C2)cn1,1762199755
100002232,argatroban,B01AE03,C1CCC2(CC1)CC(=O)C3=C(O2)C4=C(C=C3)OC(=O)C[C@@H]4C5=CC=C(C=C5)O,O=C1CC(c2ccc(O)cc2)c2c(ccc3c2OC2(CCCCC2)CC3=O)O1,1762199755
100002244,aspirin,A01AD05,CC1=CC(=CC=C1)C2=NOC(=N2)CN(C)C(=O)CSCC3=CC=C(C=C3)[N+](=O)[O-],Cc1cccc(-c2noc(CN(C)C(=O)CSCc3ccc([N+](=O)[O-])cc3)n2)c1,1762199756
100002249,atenolol,C07AB03,CC1=CC=C(C=C1)S(=O)(=O)[C@@H]2[C@H]([C@H]2C(=S)N)C3=CC=CC=C3,Cc1ccc(S(=O)(=O)C2C(C(N)=S)C2c2ccccc2)cc1,1762199757
100002250,atorvastatin,C10AA05,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@H]([C@@H]2C(=S)N)C3=CC=CC=C3,Cc1ccc(S(=O)(=O)C2C(C(N)=S)C2c2ccccc2)cc1,1762199758
100002265,azathioprine,L04AX01,COC1=CC=C(C=C1)/C=C\2/C(=O)C3=C(O2)C4=C(C=C3)OC(=O)C[C@H]4C5=CC(=CC=C5)OCCC6=CC7=C(C=C6)OCC7,COc1ccc(C=C2Oc3c(ccc4c3C(c3cccc(OCCc5ccc6c(c5)CCO6)c3)CC(=O)O4)C2=O)cc1,1762199758
100002266,azelaic,D10AX03,CC1=CC=C(C=C1)S(=O)(=O)[C@H]2[C@@H]([C@@H]2C3=CC=CC=C3)C=O,Cc1ccc(S(=O)(=O)C2C(C=O)C2c2ccccc2)cc1,1762199759
100002267,azelastine,R01AC03,COC1=CC=C(C=C1)/C=C\2/C(=O)C3=C(O2)C4=C(C=C3)OC(=O)C[C@@H]4C5=CC(=CC=C5)OCCC6=CC7=C(C=C6)OCC7,COc1ccc(C=C2Oc3c(ccc4c3C(c3cccc(OCCc5ccc6c(c5)CCO6)c3)CC(=O)O4)C2=O)cc1,1762199759
100002269,azithromycin,J01FA10,CN(CC1=NC(=NO1)C2=CC=CS2)C(=O)CSCC3=CC=C(C=C3)[N+](=O)[O-],CN(Cc1nc(-c2cccs2)no1)C(=O)CSCc1ccc([N+](=O)[O-])cc1,1762199760
100002274,aztreonam,J01DF01,C1=CC=C(C=C1)[C@@H]2[C@@H](C2(C#N)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl,N#CC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199761
100002284,baclofen,M03BX01,CC1=CC2=C([C@H](CC(=O)O2)C3=C(C(=C(C=C3)OC)OC)OC)C(=O)O1,COc1ccc(C2CC(=O)Oc3cc(C)oc(=O)c32)c(OC)c1OC,1762199762
100002307,beclomethasone,A07EA07,CC[C@H](C1=CC=CC(=N1)C)NC(=O)C2=C(C(=CC=C2)O)C,CCC(NC(=O)c1cccc(O)c1C)c1cccc(C)n1,1762199763
100002308,beclomethasone,,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@]2(CO)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl,N#CC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199764
100002311,benazepril,C09AA07,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@@]2(CO)C#N)S(=O)(=O)C3=CC=C(C=C3)Cl,N#CC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199764
100002315,bendrofluazide,C03AA01,COC(=O)C[C@H](C1=CC=C(C=C1)C(=O)O)C2=CC3=C(C=C2O)OCO3,COC(=O)CC(c1ccc(C(=O)O)cc1)c1cc2c(cc1O)OCO2,1762199765
100002337,benzocaine,C05AD03,C[C@@H](C1=NC(=NO1)CCOC)NC(=O)C2=C(C=NC=C2)O,COCCc1noc(C(C)NC(=O)c2ccncc2O)n1,1762199765
100002341,benzphetamine,,COC1=CC2=C(C=C1)C=C(C(=O)N2)[C@@H]3CC(=O)OC4=CC(=C(C(=C34)OC)OC)OC,COc1ccc2cc(C3CC(=O)Oc4cc(OC)c(OC)c(OC)c43)c(=O)[nH]c2c1,1762199766
100002344,benztropine,N04AC01,COC1=CC2=C(C=C1)C=C(C(=O)N2)[C@H]3CC(=O)OC4=CC(=C(C(=C34)OC)OC)OC,COc1ccc2cc(C3CC(=O)Oc4cc(OC)c(OC)c(OC)c43)c(=O)[nH]c2c1,1762199766
100002345,benzyl,P03AX01,C[C@H](C(=O)NCCCC1=CC=C(C=C1)OC)SC2=CC=CC=C2,COc1ccc(CCCNC(=O)C(C)Sc2ccccc2)cc1,1762199767
100002349,penicillin,J01CE01,COC[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C#N,COCC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199767
100002350,bepotastine,,COC(=O)C[C@@H](C1=CC2=C(C=C1)OCCO2)C3=C(C(=O)C=C(O3)CN4C[C@@H]5C[C@H](C4)C6=CC=CC(=O)N6C5)O,COC(=O)CC(c1ccc2c(c1)OCCO2)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,1762199768
100002351,bepridil,C08EA02,COC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C#N,COCC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199768
100002366,betahistine,N07CA01,CCOC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C#N,CCOCC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199769
100002367,dexamethasone,,C[C@H](C(=O)NC1=CC=CC=C1C(=O)C2=CC=CC=C2)SC3=CC=CC=C3,CC(Sc1ccccc1)C(=O)Nc1ccccc1C(=O)c1ccccc1,1762199769
100002369,betaxolol,C07AB05,CCOC[C@@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C#N,CCOCC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199770
100002370,bethanechol,N07AB02,COC1=C(C=CC(=C1)[C@H](CC(=O)OC)C2=C3C(=NSN3)C=CC2=O)OCC(=O)OC,COC(=O)COc1ccc(C(CC(=O)OC)c2c3[nH]snc-3ccc2=O)cc1OC,1762199771
100002375,bicalutamide,L02BB03,C1=CC=C(C=C1)[C@H]2[C@@H]([C@@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C#N,N#CC1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199771
100002391,bisacodyl,A06AB02,C[C@H](C(=O)NC1=CC=C(C=C1)OC2CCCC2)SC3=CC=CC=C3,CC(Sc1ccccc1)C(=O)Nc1ccc(OC2CCCC2)cc1,1762199772
100002405,bisoprolol,C07AB07,CCOC(=O)[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)CN,CCOC(=O)C1(CN)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199772
100002431,bretylium,C01BD02,CC1=CC=CC=C1OC[C@H](C)NC(=O)[C@H](C)SC2=CC=CC=C2,Cc1ccccc1OCC(C)NC(=O)C(C)Sc1ccccc1,1762199773
100002435,brimonidine,S01EA05,C1=CC=C(C=C1)[C@H]2[C@H](C2(CN)CN)S(=O)(=O)C3=CC=C(C=C3)Cl,NCC1(CN)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199774
100002441,bromazepam,N05BA08,C1C(CC1O)[C@H](CC2=CC=CC=N2)NC(=O)C3=NNC4=CC=CC=C43,O=C(NC(Cc1ccccn1)C1CC(O)C1)c1n[nH]c2ccccc12,1762199774
100002442,bromhexine,R05CB02,CC1=CC=C(C=C1)OC[C@@H](C)NC(=O)[C@H](C)SC2=CC=CC=C2,Cc1ccc(OCC(C)NC(=O)C(C)Sc2ccccc2)cc1,1762199775
100002443,bromocriptine,G02CB01,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@@]2(CN)CO)S(=O)(=O)C3=CC=C(C=C3)Cl,NCC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199775
100002462,budesonide,A07EA06,C1=CC=C(C=C1)[C@H]2[C@@H]([C@]2(CN)C(=O)O)S(=O)(=O)C3=CC=C(C=C3)Cl,NCC1(C(=O)O)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199776
100002471,bumetanide,C03CA02,COC1=C(C=C(C=C1)[C@@H](CC(=O)OC)C2=CC3=C(C=C2O)OCO3)OC,COC(=O)CC(c1ccc(OC)c(OC)c1)c1cc2c(cc1O)OCO2,1762199776
100002474,bupivacaine,N01BB01,C1=CC=C(C=C1)[C@H]2[C@@H]([C@@]2(CN)N)S(=O)(=O)C3=CC=C(C=C3)Cl,NCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199777
100002476,buprenorphine,N02AE01,CC1=CC2=C(C=C1)OC(C[C@H]2NC(=O)[C@@H](C)SC3=CC=CC=C3)(C)C,Cc1ccc2c(c1)C(NC(=O)C(C)Sc1ccccc1)CC(C)(C)O2,1762199777
100002477,buspirone,N05BE01,CC1=NC(=NN1)SCCNC(=O)[C@H]2CC(=O)N(C2)C3=CC(=CC=C3)F,Cc1nc(SCCNC(=O)C2CC(=O)N(c3cccc(F)c3)C2)n[nH]1,1762199778
100002478,busulfan,L01AB01,CC(C)(C)OC(=O)N[C@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)CN,CC(C)(C)OC(=O)NC1(CN)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199778
100002479,butabarbital,,CC1=CC2=C(C=C1)OC(C[C@@H]2NC(=O)[C@H](C)SC3=CC=CC=C3)(C)C,Cc1ccc2c(c1)C(NC(=O)C(C)Sc1ccccc1)CC(C)(C)O2,1762199779
100002484,butenafine,D01AE23,COC1=CC=C(C2=CC=CC=C21)[C@@H](CC(=O)N)C3=C(C(=O)C=C(O3)CN4CCOCC4)O,COc1ccc(C(CC(N)=O)c2oc(CN3CCOCC3)cc(=O)c2O)c2ccccc12,1762199780
100002487,butorphanol,N02AF01,CC1=CC2=C(C=C1)[C@H](CC(O2)(C)C)NC(=O)[C@@H](C)SC3=CC=CC=C3,Cc1ccc2c(c1)OC(C)(C)CC2NC(=O)C(C)Sc1ccccc1,1762199780
100002512,cabergoline,G02CB03,C[C@H](C(=O)N[C@H]1CC(OC2=C1C=CC(=C2)OC)(C)C)SC3=CC=CC=C3,COc1ccc2c(c1)OC(C)(C)CC2NC(=O)C(C)Sc1ccccc1,1762199781
100002519,caffeine,N06BC01,COC(=O)C[C@H](C1=CN=CC=C1)C2=C(C(=CNC2=O)C(=O)OC)O,COC(=O)CC(c1cccnc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1762199781
100002520,verapamil,C08DA01,C[C@H](CC1=NC=CN=C1)N(C)C(=O)C2=NOC3=C2CCCC3,CC(Cc1cnccn1)N(C)C(=O)c1noc2c1CCCC2,1762199782
100002522,calcipotriol,D05AX02,COC(=O)C[C@@H](C1=CN=CC=C1)C2=C(C(=CNC2=O)C(=O)OC)O,COC(=O)CC(c1cccnc1)c1c(O)c(C(=O)OC)c[nH]c1=O,1762199782
100002524,"1,25(OH)2D3",A11CC04,C1=CC=C(C=C1)[C@@H]2[C@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)CN,NCC1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199783
100002540,candesartan,,CC[C@@H](C1=CC(=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=CC=C2,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)c(C)c1,1762199784
100002541,candesartan,C09CA06,COC1=C(C2=C(C=C1)[C@@H]3N(C(=O)C4=CC=CC=C4N3C2=O)CC(=O)NCCN5C=CC=C5)OC,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCCn3cccc3)C21,1762199784
100002547,capreomycin,J04AB30,CC[C@H](C)[C@H](C(=O)N1C[C@@H]2C[C@H](C1)C3=CC=CC(=O)N3C2)N4CC5=CC=CC=C5C4=O,CCC(C)C(C(=O)N1CC2CC(C1)c1cccc(=O)n1C2)N1Cc2ccccc2C1=O,1762199785
100002548,capsaicin,M02AB01,CC[C@@H](C1=CC(=C(C=C1)C)C)NC(=O)[C@H](C)SC2=CC=CC=C2,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)c(C)c1,1762199785
100002550,captopril,C09AA01,C1[C@H]2CN(C[C@@H]1C3=CC=CC(=O)N3C2)C(=O)CC4=NNC(=O)C5=CC=CC=C54,O=C(Cc1n[nH]c(=O)c2ccccc12)N1CC2CC(C1)c1cccc(=O)n1C2,1762199786
100002551,carbachol,N07AB01,CC[C@H](C1=C(C=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=CC=C2,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)cc1C,1762199788
100002554,carbamazepine,N03AF01,CC[C@@H](C1=C(C=C(C=C1)C)C)NC(=O)[C@@H](C)SC2=CC=CC=C2,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)cc1C,1762199789
100002559,carbenicillin,J01CA03,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@]2(CO)N)S(=O)(=O)C3=CC=C(C=C3)Cl,NC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199790
100002563,carbidopa,,C1=CC=C(C=C1)[C@H]2[C@@H]([C@@]2(CO)N)S(=O)(=O)C3=CC=C(C=C3)Cl,NC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199790
100002564,carbinoxamine,R06AA08,COC1=C(C2=C(C=C1)[C@@H]3N(C2=O)[C@@H](CS3)C(=O)NCC4CCOCC4)OC,COc1ccc2c(c1OC)C(=O)N1C(C(=O)NCC3CCOCC3)CSC21,1762199791
100002576,carisoprodol,M03BA02,CC[C@@H](C1=CC(=C(C=C1)OC)OC)NC(=O)[C@H](C)SC2=CC=CC=C2,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(OC)c(OC)c1,1762199792
100002578,BCNU,L01AD01,C1=CC=C(C=C1)[C@@H]2[C@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)CO,O=S(=O)(c1ccc(Cl)cc1)C1C(CO)C1c1ccccc1,1762199792
100002583,carteolol,C07AA15,COC1=C(C(=C2[C@@H](CC(=O)OC2=C1)C3=CC4=C(C=C3)N=CC=C4)OC)OC,COc1cc2c(c(OC)c1OC)C(c1ccc3ncccc3c1)CC(=O)O2,1762199793
100002585,carvedilol,C07AG02,C1CC2=C(C1)NC(=O)C(=C2)C(=O)N[C@@H]3CC(=O)N(C3)CC4=CC=CC=C4,O=C(NC1CC(=O)N(Cc2ccccc2)C1)c1cc2c([nH]c1=O)CCC2,1762199793
100002609,cefaclor,J01DC04,C[C@H](C(=O)NCC1=NC(=NO1)C2=C(C=C(C=C2)OC)OC)SC3=CC=CC=C3,COc1ccc(-c2noc(CNC(=O)C(C)Sc3ccccc3)n2)c(OC)c1,1762199794
100002610,cefadroxil,J01DB05,COC1=CC(=C(C=C1)N2C[C@@H](CC2=O)C(=O)N3CCCC[C@H]3C4=CN=CC=C4)OC,COc1ccc(N2CC(C(=O)N3CCCCC3c3cccnc3)CC2=O)c(OC)c1,1762199795
100002617,cefazolin,J01DB04,C[C@@H]1CC[C@H]([C@H](C1)OC(=O)CN2C(=O)OC(=N2)C3=CC=CO3)C(C)C,CC1CCC(C(C)C)C(OC(=O)Cn2nc(-c3ccco3)oc2=O)C1,1762199795
100002622,cefepime,J01DE01,CC(C)C(=O)NC1=CN=C(C=C1)SC[C@@H]2CCCN3[C@@H]2CCCC3,CC(C)C(=O)Nc1ccc(SCC2CCCN3CCCCC23)nc1,1762199796
100002631,cefotaxime,J01DD01,C[C@H](C(=O)N(C)CC1=NC(=NO1)C2=CC=CC=C2)SC3=CC=CC=C3,CC(Sc1ccccc1)C(=O)N(C)Cc1nc(-c2ccccc2)no1,1762199796
100002637,cefoxitin,J01DC01,CN1C(=O)C(=CNC1=O)CC(=O)N[C@@H](CC2=CC=NC=C2)C3CC(C3)O,Cn1c(=O)[nH]cc(CC(=O)NC(Cc2ccncc2)C2CC(O)C2)c1=O,1762199797
100002646,cefprozil,J01DC10,COC[C@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)N,COCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199798
100002650,ceftazidime,J01DD02,C[C@H](C1=NN2CCN(CC2=C1)C(=O)CC3=C(CCC3=O)C4=CC=CC=C4)O,CC(O)c1cc2n(n1)CCN(C(=O)CC1=C(c3ccccc3)CCC1=O)C2,1762199798
100002654,cephem,J01DD14,CCOC[C@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)N,CCOCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199799
100002655,ceftizoxime,J01DD07,C[C@@H](C(=O)N(C)CC1=NC(=NO1)C2=CC(=CC=C2)OC)SC3=CC=CC=C3,COc1cccc(-c2noc(CN(C)C(=O)C(C)Sc3ccccc3)n2)c1,1762199799
100002656,ceftriaxone,J01DD04,CC1=CC(=C(C(=O)O1)[C@H](CC(=O)O)C2=CC(=C(C=C2)OC)O)O,COc1ccc(C(CC(=O)O)c2c(O)cc(C)oc2=O)cc1O,1762199800
100002658,cefuroxime,J01DC02,C[C@H](C(=O)N(C)CC1=NC(=NO1)C2=CC=C(C=C2)OC)SC3=CC=CC=C3,COc1ccc(-c2noc(CN(C)C(=O)C(C)Sc3ccccc3)n2)cc1,1762199801
100002662,celecoxib,L01XX33,C1C[C@H](CN(C1)C2=NC=CC=N2)C(=O)NC[C@H]3C[C@H]4C[C@@H]3C=C4,O=C(NCC1CC2C=CC1C2)C1CCCN(c2ncccn2)C1,1762199802
100002663,celiprolol,C07AB08,CC1=CC(=O)OC2=C3[C@H](CC(=O)OC3=C(C(=C12)O)C(=O)C)C4=CSC=C4,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1ccsc1)CC(=O)O2,1762199803
100002666,cephalexin,J01DB01,C[C@H](C(=O)N(C)CC1=NC(=NO1)C2=C(C=C(C=C2)OC)OC)SC3=CC=CC=C3,COc1ccc(-c2noc(CN(C)C(=O)C(C)Sc3ccccc3)n2)c(OC)c1,1762199803
100002675,cefixime,J01DD08,C[C@@H](C(=O)N(C)CC1=NC(=NO1)C2=CC(=CC=C2)Br)SC3=CC=CC=C3,CC(Sc1ccccc1)C(=O)N(C)Cc1nc(-c2cccc(Br)c2)no1,1762199804
100002676,cerivastatin,C10AA06,C1=CC=C(C=C1)[C@@H]2[C@@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)N,NC1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199804
100002678,cetirizine,R06AE07,COC1=C(C=C(C=C1)[C@H](C2CC(C2)O)NC(=O)C3=CC(=O)C(=CN3)OC)F,COc1ccc(C(NC(=O)c2cc(=O)c(OC)c[nH]2)C2CC(O)C2)cc1F,1762199805
100002684,cevimeline,N07AX03,CC(C)(C)OC(=O)N[C@@]1([C@@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C=O,CC(C)(C)OC(=O)NC1(C=O)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199805
100002708,chlorambucil,L01AA02,COC1=CC=C(C=C1)[C@@H]2CC(=O)OC3=C2C4=C(C=C3)C(=O)/C(=C\C5=CC(=C(C=C5OC)OC)OC)/O4,COc1ccc(C2CC(=O)Oc3ccc4c(c32)OC(=Cc2cc(OC)c(OC)cc2OC)C4=O)cc1,1762199806
100002712,chlordiazepoxide,N05BA02,CN(C)C1=NSC(=N1)N[C@H](C2CC(C2)O)C3=CC4=CC=CC=C4N=C3,CN(C)c1nsc(NC(c2cnc3ccccc3c2)C2CC(O)C2)n1,1762199807
100002713,chlorhexidine,A01AB03,CCOC[C@@]1([C@H]([C@@H]1S(=O)(=O)C2=CC=C(C=C2)Cl)C3=CC=CC=C3)C(=S)N,CCOCC1(C(N)=S)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199808
100002719,chloroquine,N06DX02,COC1=CC=C(C=C1)CCOC2=C(C=CC=C2OC)[C@H](CC(=O)OC)C3=C(C4=CC=CC=C4OC3=O)O,COC(=O)CC(c1cccc(OC)c1OCCc1ccc(OC)cc1)c1c(O)c2ccccc2oc1=O,1762199809
100002720,thiazide,C03AA04,C1=CC=C(C=C1)[C@H]2[C@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C(=S)N,NC(=S)C1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199809
100002725,chlorpheniramine,R06AB02,C1C(CC1O)[C@H](CC2=CC=NC=C2)NC(=O)C3=CC(=CN3)Cl,O=C(NC(Cc1ccncc1)C1CC(O)C1)c1cc(Cl)c[nH]1,1762199810
100002726,chlorpromazine,N05AA01,CC(C)C[C@@H](CC(=O)OC)C1=C(C(=CNC1=O)C(=O)OC)O,COC(=O)CC(CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O,1762199811
100002727,chlorpropamide,A10BB02,C1=CC=C(C=C1)[C@@H]2[C@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C(=S)N,NC(=S)C1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199811
100002732,chlorthalidone,C03BA04,CC1=CC(=C(C=C1)C)[C@H](C)NC(=O)[C@H](C)SCC2=CC=CC=C2,Cc1ccc(C)c(C(C)NC(=O)C(C)SCc2ccccc2)c1,1762199812
100002733,chlorzoxazone,M03BB03,C1=CC=C(C=C1)[C@H]2[C@@H]([C@H]2S(=O)(=O)C3=CC=C(C=C3)Cl)C=O,O=CC1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1762199812
100002749,ciclopirox,D01AE14,COC1=CC=C(C=C1)[C@H]2[C@@H](C2(C#N)C#N)S(=O)(=O)C,COc1ccc(C2C(S(C)(=O)=O)C2(C#N)C#N)cc1,1762199813
100002751,cilazapril,C09AA08,C[C@@H](C(=O)NCCCC1=CC=C(C=C1)F)SCC2=CC=CC=C2,CC(SCc1ccccc1)C(=O)NCCCc1ccc(F)cc1,1762199813
100002754,cilostazol,,COC1=CN=CC(=C1)[C@H](C2CC(C2)O)NC(=O)CCC3=CC(=O)NO3,COc1cncc(C(NC(=O)CCc2cc(=O)[nH]o2)C2CC(O)C2)c1,1762199814
100002756,cimetidine,A02BA01,C[C@H](C(=O)NCCCC1=CC=CC=C1OC)SCC2=CC=CC=C2,COc1ccccc1CCCNC(=O)C(C)SCc1ccccc1,1762199814
100002762,cinoxacin,J01MB06,COC1=CC=C(C=C1)[C@H]2[C@@H]([C@@]2(C=O)C#N)S(=O)(=O)C,COc1ccc(C2C(S(C)(=O)=O)C2(C#N)C=O)cc1,1762199815
100002764,ciprofloxacin,J01MA02,CC1=CC(=O)OC2=C3[C@H](CC(=O)OC3=C(C(=C12)O)C(=O)C)C4=CC(=C(C(=C4)F)F)F,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1cc(F)c(F)c(F)c1)CC(=O)O2,1762199816
100002767,cisplatin,L01XA01,COC1=CC=C(C=C1)[C@H]2[C@H]([C@@]2(C=O)C#N)S(=O)(=O)C,COc1ccc(C2C(S(C)(=O)=O)C2(C#N)C=O)cc1,1762199816
100002771,citalopram,N06AB04,CCOC(=O)[C@]1([C@@H]([C@@H]1S(=O)(=O)C)C2=CC=C(C=C2)OC)C#N,CCOC(=O)C1(C#N)C(c2ccc(OC)cc2)C1S(C)(=O)=O,1762199817
100002781,clemastine,D04AA14,C[C@H](COC1=CC=C(C=C1)OC)NC(=O)[C@H](C)SCC2=CC=CC=C2,COc1ccc(OCC(C)NC(=O)C(C)SCc2ccccc2)cc1,1762199817
100002786,clindamycin,D10AF01,COC1=CC=C(C=C1)[C@H]2[C@@H]([C@@]2(CO)C#N)S(=O)(=O)C,COc1ccc(C2C(S(C)(=O)=O)C2(C#N)CO)cc1,1762199818
100002789,clobazam,N05BA09,CC1=CC=C(C=C1)OCCNC(=O)[C@@H](C)SCC2=CC=CC=C2,Cc1ccc(OCCNC(=O)C(C)SCc2ccccc2)cc1,1762199818
100002791,clobetasol,,CC1=C2C=CN(C2=CC=C1)CC(=O)N3C[C@@H]4C[C@H](C3)C5=CC=CC(=O)N5C4,Cc1cccc2c1ccn2CC(=O)N1CC2CC(C1)c1cccc(=O)n1C2,1762199819
100002792,clobetasone,D07AB01,CC(=O)NCCC(=O)N[C@H](C1CC(C1)O)C2=CC3=C(C=C2)OCC3,CC(=O)NCCC(=O)NC(c1ccc2c(c1)CCO2)C1CC(O)C1,1762199819
100002794,clofazimine,J04BA01,COC1=CC=C(C=C1)[C@H]2[C@H]([C@@]2(CO)C#N)S(=O)(=O)C,COc1ccc(C2C(S(C)(=O)=O)C2(C#N)CO)cc1,1762199820
